File_Name,model_name,scenes,Empowerment,Belonging,Incentivization,Reciprocity,Interest,Engagement,Cooperate
chat_7_streamer_9.txt,7,streamer_9,1,1,1,1,1,1,1
chat_8_business_0.txt,8,business_0,1,0,0,1,1,1,1
chat_8_business_1.txt,8,business_1,1,0,0,1,1,1,1
chat_8_business_2.txt,8,business_2,1,0,0,1,1,1,1
chat_8_business_3.txt,8,business_3,1,0,1,1,1,1,1
chat_8_business_4.txt,8,business_4,1,0,0,1,1,1,1
chat_8_business_5.txt,8,business_5,1,0,1,1,1,1,1
chat_8_business_6.txt,8,business_6,1,1,1,1,1,1,1
chat_8_business_7.txt,8,business_7,0,0,0,0,0,0,0
chat_8_business_8.txt,8,business_8,1,0,0,1,1,1,1
chat_8_business_9.txt,8,business_9,1,1,0,1,1,1,1
chat_8_contacting_0.txt,8,contacting_0,0,0,0,1,1,1,1
chat_8_contacting_1.txt,8,contacting_1,0,0,0,1,1,1,1
chat_8_contacting_2.txt,8,contacting_2,1,1,0,1,1,1,1
chat_8_contacting_3.txt,8,contacting_3,1,0,0,1,1,1,1
chat_8_contacting_4.txt,8,contacting_4,0,0,0,1,1,1,1
chat_8_contacting_5.txt,8,contacting_5,1,1,0,1,1,1,1
chat_8_contacting_6.txt,8,contacting_6,1,1,0,1,1,1,1
chat_8_contacting_7.txt,8,contacting_7,1,0,0,1,1,1,1
chat_8_contacting_8.txt,8,contacting_8,0,1,0,1,1,1,1
chat_8_contacting_9.txt,8,contacting_9,0,0,0,1,1,1,1
chat_8_relationship_0.txt,8,relationship_0,1,1,0,1,1,1,1
chat_8_relationship_1.txt,8,relationship_1,1,1,0,1,1,1,1
chat_8_relationship_2.txt,8,relationship_2,1,1,0,1,1,1,1
chat_8_relationship_3.txt,8,relationship_3,1,1,0,1,1,1,1
chat_8_relationship_4.txt,8,relationship_4,1,1,0,1,1,1,1
chat_8_relationship_5.txt,8,relationship_5,1,1,0,1,1,1,1
chat_8_relationship_6.txt,8,relationship_6,1,1,0,1,1,1,1
chat_8_relationship_7.txt,8,relationship_7,1,1,0,1,1,1,1
chat_8_relationship_8.txt,8,relationship_8,1,1,0,1,1,1,1
chat_8_relationship_9.txt,8,relationship_9,1,1,0,1,1,1,1
chat_8_saler_0.txt,8,saler_0,1,0,0,1,1,1,1
chat_8_saler_1.txt,8,saler_1,1,0,1,1,1,1,1
chat_8_saler_2.txt,8,saler_2,1,0,0,1,1,1,1
chat_8_saler_3.txt,8,saler_3,1,0,1,1,1,1,1
chat_8_saler_4.txt,8,saler_4,1,0,0,1,1,1,1
chat_8_saler_5.txt,8,saler_5,0,0,0,1,1,1,1
chat_8_saler_6.txt,8,saler_6,0,0,1,1,1,1,1
chat_8_saler_7.txt,8,saler_7,1,0,0,1,1,1,1
chat_8_saler_8.txt,8,saler_8,1,1,0,1,1,1,1
chat_8_saler_9.txt,8,saler_9,1,0,0,1,1,1,1
chat_8_streamer_0.txt,8,streamer_0,0,0,0,0,0,0,0
chat_8_streamer_1.txt,8,streamer_1,0,1,1,1,1,1,1
chat_8_streamer_2.txt,8,streamer_2,1,1,1,1,1,1,1
chat_8_streamer_3.txt,8,streamer_3,0,0,0,1,1,1,1
chat_8_streamer_4.txt,8,streamer_4,1,1,1,1,1,1,1
chat_8_streamer_5.txt,8,streamer_5,1,1,1,1,1,1,1
chat_8_streamer_6.txt,8,streamer_6,0,1,1,1,1,1,1
chat_8_streamer_7.txt,8,streamer_7,0,0,0,0,1,1,0
chat_8_streamer_8.txt,8,streamer_8,1,0,0,1,1,1,1
chat_8_streamer_9.txt,8,streamer_9,1,1,1,1,1,1,1
chat_9_business_0.txt,9,business_0,1,0,0,1,1,1,1
chat_9_business_1.txt,9,business_1,1,0,1,1,1,1,1
chat_9_business_2.txt,9,business_2,1,0,0,1,1,1,1
chat_9_business_3.txt,9,business_3,1,0,0,1,1,1,1
chat_9_business_4.txt,9,business_4,1,0,1,1,1,1,1
chat_9_business_5.txt,9,business_5,1,0,1,1,1,1,1
chat_9_business_6.txt,9,business_6,1,0,1,1,1,1,1
chat_9_business_7.txt,9,business_7,1,1,1,1,1,1,1
chat_9_business_8.txt,9,business_8,1,0,0,1,1,1,1
chat_9_business_9.txt,9,business_9,1,0,0,0,1,1,1
chat_9_contacting_0.txt,9,contacting_0,0,0,0,0,1,1,1
chat_9_contacting_1.txt,9,contacting_1,1,1,0,1,1,1,1
chat_9_contacting_2.txt,9,contacting_2,0,1,0,1,1,1,1
chat_9_contacting_3.txt,9,contacting_3,0,0,0,0,1,1,1
chat_9_contacting_4.txt,9,contacting_4,1,0,0,1,1,1,1
chat_9_contacting_5.txt,9,contacting_5,1,0,0,1,1,1,1
chat_9_contacting_6.txt,9,contacting_6,1,1,0,1,1,1,1
chat_9_contacting_7.txt,9,contacting_7,0,0,0,1,1,1,1
chat_9_contacting_8.txt,9,contacting_8,0,1,0,1,1,1,1
chat_9_contacting_9.txt,9,contacting_9,0,0,0,1,1,1,1
chat_9_relationship_0.txt,9,relationship_0,1,1,0,1,1,1,1
chat_9_relationship_1.txt,9,relationship_1,1,1,0,1,1,1,1
chat_9_relationship_2.txt,9,relationship_2,0,1,0,1,1,1,1
chat_9_relationship_3.txt,9,relationship_3,1,1,0,1,1,1,1
chat_9_relationship_4.txt,9,relationship_4,1,1,0,1,1,1,1
chat_9_relationship_5.txt,9,relationship_5,1,1,0,1,1,1,1
chat_9_relationship_6.txt,9,relationship_6,1,1,0,1,1,1,1
chat_9_relationship_7.txt,9,relationship_7,1,1,0,1,1,1,1
chat_9_relationship_8.txt,9,relationship_8,1,1,0,1,1,1,1
chat_9_relationship_9.txt,9,relationship_9,1,1,0,1,1,1,1
chat_9_saler_0.txt,9,saler_0,1,0,0,1,1,1,1
chat_9_saler_1.txt,9,saler_1,1,0,1,1,1,1,1
chat_9_saler_2.txt,9,saler_2,1,0,1,1,1,1,1
chat_9_saler_3.txt,9,saler_3,1,0,1,1,1,1,1
chat_9_saler_4.txt,9,saler_4,0,0,0,1,1,1,1
chat_9_saler_5.txt,9,saler_5,1,0,0,1,1,1,1
chat_9_saler_6.txt,9,saler_6,1,0,1,1,1,1,1
chat_9_saler_7.txt,9,saler_7,1,0,1,1,1,1,1
chat_9_saler_8.txt,9,saler_8,1,0,0,1,1,1,1
chat_9_saler_9.txt,9,saler_9,1,0,0,1,1,1,1
chat_9_streamer_0.txt,9,streamer_0,0,1,1,1,1,1,1
chat_9_streamer_1.txt,9,streamer_1,1,1,1,1,1,1,1
chat_9_streamer_2.txt,9,streamer_2,1,1,1,1,1,1,1
chat_9_streamer_3.txt,9,streamer_3,1,1,1,1,1,1,1
chat_9_streamer_4.txt,9,streamer_4,1,1,1,1,1,1,1
chat_9_streamer_5.txt,9,streamer_5,1,1,1,1,1,1,1
chat_9_streamer_6.txt,9,streamer_6,1,1,1,1,1,1,1
chat_9_streamer_7.txt,9,streamer_7,1,1,1,1,1,1,1
chat_9_streamer_8.txt,9,streamer_8,1,1,1,1,1,1,1
chat_9_streamer_9.txt,9,streamer_9,1,1,1,1,1,1,1
chat_10_business_0.txt,10,business_0,1,0,0,1,1,1,1
chat_10_business_1.txt,10,business_1,1,0,0,1,1,1,1
chat_10_business_2.txt,10,business_2,1,0,0,1,1,1,1
chat_10_business_3.txt,10,business_3,1,0,0,1,1,1,1
chat_10_business_4.txt,10,business_4,1,0,1,1,1,1,1
chat_10_business_5.txt,10,business_5,1,0,1,1,1,1,1
chat_10_business_6.txt,10,business_6,1,1,0,0,1,1,1
chat_10_business_7.txt,10,business_7,1,1,1,1,1,1,1
chat_10_business_8.txt,10,business_8,1,0,0,1,1,1,1
chat_10_business_9.txt,10,business_9,1,0,0,0,1,1,1
chat_10_contacting_0.txt,10,contacting_0,0,1,0,1,1,1,1
chat_10_contacting_1.txt,10,contacting_1,0,1,0,1,1,1,1
chat_10_contacting_2.txt,10,contacting_2,1,1,0,1,1,1,1
chat_10_contacting_3.txt,10,contacting_3,1,1,0,1,1,1,1
chat_10_contacting_4.txt,10,contacting_4,1,0,0,1,1,1,1
chat_10_contacting_5.txt,10,contacting_5,1,1,0,1,1,1,1
chat_10_contacting_6.txt,10,contacting_6,0,1,0,1,1,1,1
chat_10_contacting_7.txt,10,contacting_7,0,0,0,1,1,1,1
chat_10_contacting_8.txt,10,contacting_8,0,0,0,0,0,0,0
chat_10_contacting_9.txt,10,contacting_9,1,0,0,1,1,1,1
chat_10_relationship_0.txt,10,relationship_0,0,1,0,1,1,1,1
chat_10_relationship_1.txt,10,relationship_1,1,0,0,1,1,1,1
chat_10_relationship_2.txt,10,relationship_2,0,1,0,1,1,1,1
chat_10_relationship_3.txt,10,relationship_3,1,0,0,1,1,1,1
chat_10_relationship_4.txt,10,relationship_4,1,0,0,1,1,1,1
chat_10_relationship_5.txt,10,relationship_5,1,1,0,1,1,1,1
chat_10_relationship_6.txt,10,relationship_6,1,0,0,1,1,1,1
chat_10_relationship_7.txt,10,relationship_7,1,0,0,1,1,1,1
chat_10_relationship_8.txt,10,relationship_8,1,1,0,1,1,1,1
chat_10_relationship_9.txt,10,relationship_9,1,0,0,1,1,1,1
chat_10_saler_0.txt,10,saler_0,1,0,0,1,1,1,1
chat_10_saler_1.txt,10,saler_1,1,0,1,1,1,1,1
chat_10_saler_2.txt,10,saler_2,1,0,0,1,1,1,1
chat_10_saler_3.txt,10,saler_3,1,0,1,1,1,1,1
chat_10_saler_4.txt,10,saler_4,0,0,1,1,1,1,1
chat_10_saler_5.txt,10,saler_5,0,0,1,1,1,1,1
chat_10_saler_6.txt,10,saler_6,1,0,0,1,1,1,1
chat_10_saler_7.txt,10,saler_7,1,0,1,1,1,1,1
chat_10_saler_8.txt,10,saler_8,0,0,1,1,1,1,1
chat_10_saler_9.txt,10,saler_9,1,0,1,1,1,1,1
chat_10_streamer_0.txt,10,streamer_0,1,1,1,1,1,1,1
chat_10_streamer_1.txt,10,streamer_1,1,1,1,1,1,1,1
chat_10_streamer_2.txt,10,streamer_2,1,1,1,1,1,1,1
chat_10_streamer_3.txt,10,streamer_3,1,1,1,1,1,1,1
chat_10_streamer_4.txt,10,streamer_4,1,1,1,1,1,1,1
chat_10_streamer_5.txt,10,streamer_5,1,1,0,1,1,1,1
chat_10_streamer_6.txt,10,streamer_6,1,1,1,1,1,1,0
chat_10_streamer_7.txt,10,streamer_7,1,1,1,1,1,1,1
chat_10_streamer_8.txt,10,streamer_8,0,0,0,0,1,1,0
chat_10_streamer_9.txt,10,streamer_9,1,1,0,1,1,1,1
chat_11_business_0.txt,11,business_0,1,0,1,1,1,1,1
chat_11_business_1.txt,11,business_1,1,0,0,1,1,1,1
chat_11_business_2.txt,11,business_2,0,0,0,1,1,1,1
chat_11_business_3.txt,11,business_3,1,0,1,1,1,1,1
chat_11_business_4.txt,11,business_4,1,1,1,1,1,1,1
chat_11_business_5.txt,11,business_5,1,0,0,1,1,1,1
chat_11_business_6.txt,11,business_6,1,1,1,1,1,1,1
chat_11_business_7.txt,11,business_7,1,0,0,1,1,1,1
chat_11_business_8.txt,11,business_8,1,1,1,1,1,1,1
chat_11_business_9.txt,11,business_9,1,1,0,1,1,1,1
chat_11_contacting_0.txt,11,contacting_0,0,1,0,1,1,1,1
chat_11_contacting_1.txt,11,contacting_1,0,1,0,1,1,1,1
chat_11_contacting_2.txt,11,contacting_2,0,0,0,1,1,1,1
chat_11_contacting_3.txt,11,contacting_3,0,0,0,1,1,1,1
chat_11_contacting_4.txt,11,contacting_4,0,0,0,1,1,1,1
chat_11_contacting_5.txt,11,contacting_5,1,0,0,1,1,1,1
chat_11_contacting_6.txt,11,contacting_6,1,1,0,0,1,0,1
chat_11_contacting_7.txt,11,contacting_7,0,0,0,1,1,1,1
chat_11_contacting_8.txt,11,contacting_8,0,1,0,1,1,1,1
chat_11_contacting_9.txt,11,contacting_9,0,0,0,1,1,1,1
chat_11_relationship_0.txt,11,relationship_0,1,0,0,1,1,1,1
chat_11_relationship_1.txt,11,relationship_1,1,1,0,1,1,1,1
chat_11_relationship_2.txt,11,relationship_2,1,1,0,1,1,1,1
chat_11_relationship_3.txt,11,relationship_3,1,0,0,1,1,1,1
chat_11_relationship_4.txt,11,relationship_4,1,1,0,1,1,1,1
chat_11_relationship_5.txt,11,relationship_5,1,1,0,1,1,1,1
chat_11_relationship_6.txt,11,relationship_6,1,1,0,1,1,1,1
chat_11_relationship_7.txt,11,relationship_7,1,1,0,1,1,1,1
chat_11_relationship_8.txt,11,relationship_8,1,1,0,1,1,1,1
chat_11_relationship_9.txt,11,relationship_9,1,1,0,1,1,1,1
chat_11_saler_0.txt,11,saler_0,1,1,0,1,1,1,1
chat_11_saler_1.txt,11,saler_1,1,1,0,1,1,1,1
chat_11_saler_2.txt,11,saler_2,1,0,0,1,1,1,1
chat_11_saler_3.txt,11,saler_3,0,0,0,1,1,1,1
chat_11_saler_4.txt,11,saler_4,1,0,0,1,1,1,1
chat_11_saler_5.txt,11,saler_5,0,0,0,1,1,1,1
chat_11_saler_6.txt,11,saler_6,1,1,0,1,1,1,1
chat_11_saler_7.txt,11,saler_7,1,1,0,1,1,1,1
chat_11_saler_8.txt,11,saler_8,1,0,0,1,1,1,1
chat_11_saler_9.txt,11,saler_9,1,1,0,1,1,1,1
chat_11_streamer_0.txt,11,streamer_0,1,1,1,1,1,1,1
chat_11_streamer_1.txt,11,streamer_1,1,1,1,1,1,1,1
chat_11_streamer_2.txt,11,streamer_2,1,1,1,1,1,1,1
chat_11_streamer_3.txt,11,streamer_3,1,1,1,1,1,1,1
chat_11_streamer_4.txt,11,streamer_4,1,1,1,1,1,1,1
chat_11_streamer_5.txt,11,streamer_5,1,1,1,1,1,1,1
chat_11_streamer_6.txt,11,streamer_6,1,1,0,1,1,1,1
chat_11_streamer_7.txt,11,streamer_7,1,1,1,1,1,1,1
chat_11_streamer_8.txt,11,streamer_8,0,0,1,1,1,1,1
chat_11_streamer_9.txt,11,streamer_9,1,1,1,1,1,1,1
